"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNQ","FMLE","ENVCAUSE114","13[ 9–17]","13.21072","9.18478","16.90416",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNQ","MLE","ENVCAUSE114","11[ 8–14]","10.72309","7.67946","13.61970",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","BTSX","ENVCAUSE039","11[ 5–27]","11.41887","5.01155","26.78971",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","FMLE","ENVCAUSE039","13[ 6–31]","12.99791","5.65365","31.32521",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","MLE","ENVCAUSE039","10[ 4–22]","9.79042","4.34398","22.37393",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","BTSX","ENVCAUSE114","15[ 7–33]","15.09819","6.94046","32.67514",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","FMLE","ENVCAUSE114","17[ 7–39]","17.49806","7.28994","39.44748",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","MLE","ENVCAUSE114","13[ 7–25]","12.62380","6.66827","25.48396",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","BTSX","ENVCAUSE039","12[ 7–17]","11.73245","7.04756","17.34789",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","MLE","ENVCAUSE068","2[ 1–4]","2.34637","1.28867","3.86509",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","BTSX","ENVCAUSE114","8[ 5–12]","7.88767","5.22629","11.99224",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","FMLE","ENVCAUSE114","9[ 5–14]","8.53395","5.23606","13.50806",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","MLE","ENVCAUSE114","7[ 5–10]","7.24638","5.09112","10.29302",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","FMLE","ENVCAUSE068","1[ 1–1]","0.96887","0.73151","1.18128",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","MLE","ENVCAUSE068","1[ 1–1]","1.06732","0.74058","1.37058",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","BTSX","ENVCAUSE114","6[ 5–7]","6.05061","4.82532","7.42734",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","FMLE","ENVCAUSE114","6[ 5–8]","6.44084","5.11944","7.88092",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","MLE","ENVCAUSE113","41[ 33–49]","40.76855","32.55009","49.10823",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","BTSX","ENVCAUSE068","1[ 1–1]","1.01754","0.61122","1.43240",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","FMLE","ENVCAUSE068","1[ 1–1]","0.91131","0.56342","1.25669",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","MLE","ENVCAUSE068","1[ 1–2]","1.12198","0.66311","1.64110",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","BTSX","ENVCAUSE114","18[ 14–23]","18.42904","14.05911","23.08244",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","FMLE","ENVCAUSE113","17[ 13–20]","16.65489","13.19858","20.48469",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","MLE","ENVCAUSE113","27[ 22–32]","27.15017","22.37043","32.34604",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","BTSX","ENVCAUSE068","2[ 1–2]","1.51748","1.10369","1.95931",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","FMLE","ENVCAUSE068","1[ 1–2]","1.39681","1.02808","1.77040",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","BTSX","ENVCAUSE113","44[ 29–64]","44.02491","29.22461","64.07710",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","FMLE","ENVCAUSE113","45[ 27–68]","44.74665","27.01052","68.05592",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","MLE","ENVCAUSE113","43[ 31–60]","43.24160","30.73124","59.84679",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","BTSX","ENVCAUSE068","11[ 5–20]","10.85849","5.21821","19.95617",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","BTSX","ENVCAUSE113","47[ 42–52]","47.06211","41.78761","52.38994",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","FMLE","ENVCAUSE113","46[ 40–51]","45.50106","40.16360","50.80196",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","MLE","ENVCAUSE113","49[ 43–54]","48.66296","42.90010","54.25438",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HUN","BTSX","ENVCAUSE113","52[ 36–68]","51.83737","36.26189","67.70344",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","IRL","MLE","ENVCAUSE039","2[ 0–4]","1.65296","0.33088","3.85054",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","FMLE","ENVCAUSE039","3[ 2–4]","3.19635","2.34220","4.16577",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","MLE","ENVCAUSE039","4[ 3–5]","3.91944","2.87293","5.09851",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","BTSX","ENVCAUSE039","7[ 6–9]","7.31029","5.71405","9.13555",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","FMLE","ENVCAUSE039","5[ 4–7]","5.31082","4.14839","6.64861",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","MLE","ENVCAUSE039","9[ 7–12]","9.26128","7.24176","11.55894",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","FMLE","ENVCAUSE114","6[ 5–8]","6.02613","4.87361","7.63804",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","MLE","ENVCAUSE114","5[ 4–6]","5.10520","4.23925","6.18208",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","BTSX","ENVCAUSE039","1[ 0–3]","1.04635","0.14776","2.74571",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","FMLE","ENVCAUSE039","1[ 0–3]","1.21607","0.17172","3.19107",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","MLE","ENVCAUSE039","1[ 0–2]","0.87775","0.12395","2.30328",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","BTSX","ENVCAUSE114","2[ 1–7]","2.37805","0.83112","7.33949",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","FMLE","ENVCAUSE114","3[ 1–9]","2.60639","0.75247","8.67724",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","MLE","ENVCAUSE114","2[ 1–6]","2.15120","0.89119","6.00104",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","BTSX","ENVCAUSE039","5[ 3–8]","5.09469","2.67148","7.91986",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","MLE","ENVCAUSE068","4[ 2–6]","3.99902","2.13671","6.25564",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","BTSX","ENVCAUSE114","3[ 2–6]","3.16866","1.76427","5.78811",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","FMLE","ENVCAUSE114","3[ 2–6]","3.31688","1.65074","6.48022",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","MLE","ENVCAUSE114","3[ 2–5]","3.01825","1.87604","5.08996",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","FMLE","ENVCAUSE068","3[ 2–5]","2.98548","1.54821","4.78874",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","MLE","ENVCAUSE068","8[ 4–13]","8.21081","4.25797","13.17020",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","BTSX","ENVCAUSE114","10[ 4–21]","9.65961","4.28589","20.94575",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","FMLE","ENVCAUSE114","11[ 5–26]","11.30348","4.56931","25.69950",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE113","11[ 8–15]","11.09906","8.04352","14.69706",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","BTSX","ENVCAUSE068","3[ 1–4]","2.70592","1.31187","4.45058",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE068","1[ 1–2]","1.23294","0.59371","2.07330",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE068","4[ 2–7]","4.19300","2.00669","6.97194",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE113","11[ 9–14]","11.11887","8.82695","13.52567",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE113","19[ 16–23]","19.07831","15.82474","22.61299",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE068","1[ 1–2]","1.12094","0.66153","1.66306",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE068","0[ 0–0]","0.30542","0.18172","0.46457",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE113","12[ 8–17]","12.35760","7.78694","17.42910",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","JPN","FMLE","ENVCAUSE113","12[ 7–18]","12.02692","6.61582","18.44357",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","JPN","MLE","ENVCAUSE113","13[ 9–17]","12.70391","8.79255","16.69568",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE068","4[ 2–7]","4.23002","1.97491","7.19416",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","BTSX","ENVCAUSE113","35[ 24–50]","35.20287","24.44209","49.93787",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE113","33[ 21–47]","32.68322","21.32734","46.82038",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","MLE","ENVCAUSE113","38[ 28–53]","37.87774","27.81189","53.37876",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE113","6[ 5–7]","5.91490","5.05884","6.78441",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE039","26[ 22–30]","26.37199","22.16921","29.91677",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE039","9[ 5–14]","8.63734","4.93894","13.79676",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE039","9[ 5–14]","8.78711","4.99188","14.25123",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE039","8[ 5–13]","8.48785","4.89223","13.36078",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE114","7[ 4–13]","7.14938","4.16299","12.66425",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE114","7[ 5–10]","7.02241","5.03307","10.10655",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE039","9[ 7–11]","9.05480","7.14195","11.03579",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE039","9[ 7–11]","9.23659","7.28534","11.25735",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE039","9[ 7–11]","8.92004","7.03566","10.87155",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE114","4[ 4–5]","4.17053","3.52073","4.83148",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE114","3[ 3–4]","3.22073","2.70099","3.80491",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE114","5[ 4–6]","4.87460","4.12705","5.62796",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE039","30[ 25–33]","29.58815","25.08993","33.39213",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE068","6[ 5–7]","6.02397","4.53577","7.36645",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE114","26[ 23–30]","26.48838","22.55922","30.37297",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE114","28[ 24–33]","28.25900","24.15406","32.61064",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE114","25[ 21–28]","24.71191","20.98101","28.45394",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE068","2[ 1–2]","1.59533","0.93851","2.33279",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE068","4[ 2–6]","3.96848","2.33460","5.80297",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE114","4[ 3–6]","4.45510","3.26550","6.16890",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE114","7[ 5–10]","7.06471","5.07031","9.94817",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE113","20[ 18–23]","20.37436","17.75188","23.09044",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE068","0[ 0–1]","0.45104","0.35719","0.53233",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE068","0[ 0–0]","0.38101","0.31101","0.43775",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE068","1[ 0–1]","0.51988","0.39197","0.63419",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE113","21[ 17–25]","21.36983","17.35033","25.23742",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE113","31[ 26–35]","30.62921","25.75316","35.26235",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE068","3[ 2–4]","2.56984","1.64182","3.54553",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE068","1[ 0–1]","0.65584","0.41900","0.90484",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE113","13[ 10–16]","13.03860","9.95062","15.89338",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE113","12[ 9–16]","12.48956","9.32428","15.68373",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE113","14[ 11–16]","13.61090","10.57944","16.43970",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE068","1[ 1–2]","1.46271","0.80855","2.21309",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","LKA","BTSX","ENVCAUSE113","45[ 36–53]","44.74548","36.26004","53.01618",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","LKA","FMLE","ENVCAUSE113","37[ 29–44]","37.00974","29.42284","44.21642",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","LKA","MLE","ENVCAUSE113","53[ 43–63]","53.07679","43.10320","62.71365",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","BTSX","ENVCAUSE113","23[ 19–27]","22.59233","19.04628","26.63152",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","MLE","ENVCAUSE039","5[ 2–8]","4.71585","2.18269","7.79921",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","MAR","FMLE","ENVCAUSE039","6[ 4–8]","5.71554","3.94970","7.94578",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","MAR","MLE","ENVCAUSE039","6[ 4–8]","6.07424","4.17116","8.43381",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","BTSX","ENVCAUSE039","6[ 3–10]","5.93999","2.82239","10.05778",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","FMLE","ENVCAUSE039","3[ 2–6]","3.23437","1.51961","5.50554",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","MLE","ENVCAUSE039","9[ 4–15]","8.86935","4.23727","15.11334",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","BTSX","ENVCAUSE114","22[ 14–36]","22.23651","14.35392","35.68468",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","FMLE","ENVCAUSE114","23[ 14–39]","23.29275","14.19475","38.86497",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","MLE","ENVCAUSE114","21[ 14–32]","21.09356","14.20387","31.83670",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","BTSX","ENVCAUSE039","35[ 30–40]","35.38162","29.99123","39.64479",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","MLE","ENVCAUSE068","3[ 2–4]","2.99440","2.26334","3.64128",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","BTSX","ENVCAUSE114","19[ 17–22]","19.05540","16.67959","21.62646",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","FMLE","ENVCAUSE114","22[ 19–25]","21.97152","19.15807","24.79490",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","MLE","ENVCAUSE114","16[ 14–18]","16.12680","13.94942","18.29840",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","FMLE","ENVCAUSE068","0[ 0–1]","0.23525","0.07032","0.57342",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","MLE","ENVCAUSE068","1[ 0–2]","0.65286","0.20502","1.60569",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","BTSX","ENVCAUSE114","2[ 1–3]","1.74038","0.99201","3.15000",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","FMLE","ENVCAUSE114","1[ 1–3]","1.42240","0.78276","2.57027",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","MLE","ENVCAUSE113","17[ 14–21]","17.41643","13.89330","20.94600",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","BTSX","ENVCAUSE068","1[ 1–2]","1.31326","0.78508","1.83004",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","FMLE","ENVCAUSE068","1[ 1–1]","1.07556","0.67283","1.49704",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","MLE","ENVCAUSE068","2[ 1–2]","1.55298","0.90990","2.21322",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","BTSX","ENVCAUSE113","48[ 37–59]","47.83969","37.31578","59.40985",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","FMLE","ENVCAUSE113","42[ 32–52]","41.72282","31.55627","52.33480",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","MLE","ENVCAUSE113","54[ 43–66]","53.95050","42.72730","66.14750",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","BTSX","ENVCAUSE068","16[ 10–21]","15.82071","10.34728","21.28207",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","BTSX","ENVCAUSE113","24[ 21–27]","23.76318","20.97917","26.50383",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","FMLE","ENVCAUSE113","28[ 24–31]","27.69152","24.38811","30.90472",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","MLE","ENVCAUSE113","20[ 17–22]","19.84127","17.48390","22.24758",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MLT","BTSX","ENVCAUSE113","24[ 17–32]","24.10556","16.52987","31.95138",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","MNG","MLE","ENVCAUSE039","8[ 7–10]","8.46762","6.89265","9.92923",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MOZ","FMLE","ENVCAUSE039","37[ 32–42]","37.19808","31.70140","41.71233",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MOZ","MLE","ENVCAUSE039","39[ 33–44]","38.90958","32.90710","43.94038",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MRT","BTSX","ENVCAUSE039","48[ 39–57]","47.96510","38.71637","56.87917",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MRT","FMLE","ENVCAUSE039","41[ 33–49]","41.34678","33.48317","48.91406",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MRT","MLE","ENVCAUSE039","54[ 44–65]","54.48330","44.02913","64.78296",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MRT","FMLE","ENVCAUSE114","13[ 11–16]","13.34785","10.95832","15.99653",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MRT","MLE","ENVCAUSE114","9[ 7–10]","8.50857","7.02586","10.12225",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MUS","BTSX","ENVCAUSE039","4[ 2–8]","3.76874","1.61737","7.75754",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MUS","FMLE","ENVCAUSE039","3[ 1–7]","3.46099","1.48401","7.23927",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MUS","MLE","ENVCAUSE039","4[ 2–8]","4.08271","1.76098","8.41381",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MUS","BTSX","ENVCAUSE114","10[ 6–17]","10.05544","6.47324","17.13595",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MUS","FMLE","ENVCAUSE114","9[ 5–16]","9.09173","5.44191","16.11615",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MUS","MLE","ENVCAUSE114","11[ 7–19]","11.03879","7.45913","18.58723",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MWI","BTSX","ENVCAUSE039","31[ 26–35]","31.18993","26.35838","35.02163",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MWI","MLE","ENVCAUSE068","0[ 0–0]","0.30704","0.23140","0.37280",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MWI","BTSX","ENVCAUSE114","7[ 6–8]","6.99377","5.88159","8.11983",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MWI","FMLE","ENVCAUSE114","8[ 7–9]","8.03506","6.75765","9.41644",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MWI","MLE","ENVCAUSE114","6[ 5–7]","5.93381","5.01227","6.88146",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","MYS","FMLE","ENVCAUSE068","1[ 1–3]","1.37713","0.60019","3.31335",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","MYS","MLE","ENVCAUSE068","2[ 1–6]","2.44207","1.10406","5.56882",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","MYS","BTSX","ENVCAUSE114","5[ 4–8]","5.26085","3.59335","8.48768",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","MYS","FMLE","ENVCAUSE114","5[ 3–9]","5.14603","3.36119","8.73354",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NAM","MLE","ENVCAUSE113","17[ 14–20]","17.17393","14.15184","20.45795",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NAM","BTSX","ENVCAUSE068","1[ 1–1]","0.89917","0.64035","1.15679",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NAM","FMLE","ENVCAUSE068","1[ 1–1]","0.71665","0.52570","0.89511",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NAM","MLE","ENVCAUSE068","1[ 1–1]","1.09201","0.74301","1.45449",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NER","FMLE","ENVCAUSE113","22[ 20–25]","22.30585","19.82744","24.88539",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NER","MLE","ENVCAUSE113","24[ 21–26]","23.73688","21.21810","26.38492",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NER","BTSX","ENVCAUSE068","0[ 0–0]","0.19178","0.15391","0.22315",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NER","FMLE","ENVCAUSE068","0[ 0–0]","0.11789","0.09822","0.13309",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NGA","BTSX","ENVCAUSE113","26[ 23–29]","26.20494","23.25697","29.21722",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NGA","FMLE","ENVCAUSE113","27[ 24–31]","27.40551","24.21656","30.68202",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NGA","MLE","ENVCAUSE113","25[ 22–28]","25.04039","22.18102","28.01879",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","NGA","BTSX","ENVCAUSE068","0[ 0–0]","0.31307","0.25479","0.36266",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","NIC","BTSX","ENVCAUSE113","20[ 16–24]","20.06406","16.41809","23.84781",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","NIC","FMLE","ENVCAUSE113","20[ 16–24]","20.16781","16.19041","24.30627",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","NIC","MLE","ENVCAUSE113","20[ 17–24]","19.95866","16.50129","23.71399",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","NPL","MLE","ENVCAUSE039","23[ 19–26]","22.61277","18.71899","25.83904",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","NZL","BTSX","ENVCAUSE039","1[ 0–2]","0.80711","0.07394","2.38484",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","NZL","FMLE","ENVCAUSE039","1[ 0–3]","0.98202","0.08996","2.90166",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","NZL","MLE","ENVCAUSE039","1[ 0–2]","0.62632","0.05737","1.85065",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","NZL","FMLE","ENVCAUSE114","3[ 1–9]","2.90659","0.90349","9.21342",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","NZL","MLE","ENVCAUSE114","2[ 1–5]","1.99115","0.83086","5.25808",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","OMN","BTSX","ENVCAUSE039","3[ 2–5]","3.25867","2.29787","5.41423",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","OMN","FMLE","ENVCAUSE039","4[ 2–6]","3.51348","2.48025","5.90735",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","OMN","MLE","ENVCAUSE039","3[ 2–5]","3.12384","2.21105","5.15603",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","OMN","BTSX","ENVCAUSE114","3[ 2–4]","2.76534","2.18200","4.28923",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","OMN","FMLE","ENVCAUSE114","3[ 2–4]","2.59662","1.97824","4.19482",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","OMN","MLE","ENVCAUSE114","3[ 2–4]","2.85463","2.27829","4.33937",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","PAK","BTSX","ENVCAUSE039","27[ 22–31]","26.66503","21.54191","31.00916",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","PAK","MLE","ENVCAUSE068","3[ 2–4]","2.89286","2.05442","3.64987",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","PAK","BTSX","ENVCAUSE114","20[ 16–23]","19.86265","16.39747","23.48325",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","PAK","FMLE","ENVCAUSE114","21[ 17–24]","20.52520","16.82677","24.45792",""
