"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"LBW_NUMBER","PUBLISHED","2006","EUR","","","GEO","3.2 [3.0-3.4]","3.20000","3.00000","3.40000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","GEO","3.1 [2.9-3.3]","3.10000","2.90000","3.30000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","GEO","3.0 [2.8-3.2]","3.00000","2.80000","3.20000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","GEO","2.9 [2.7-3.1]","2.90000","2.70000","3.10000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","GEO","2.9 [2.6-3.1]","2.90000","2.60000","3.10000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","GEO","2.8 [2.6-3.1]","2.80000","2.60000","3.10000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","GEO","2.9 [2.6-3.1]","2.90000","2.60000","3.10000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","GEO","2.9 [2.7-3.2]","2.90000","2.70000","3.20000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","GEO","3.1 [2.9-3.3]","3.10000","2.90000","3.30000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","GEO","3.4 [3.1-3.6]","3.40000","3.10000","3.60000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","DEU","48.5 [47.9-49.1]","48.50000","47.90000","49.10000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","DEU","48.5 [48.2-48.9]","48.50000","48.20000","48.90000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","DEU","48.3 [47.8-48.9]","48.30000","47.80000","48.90000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","DEU","48.1 [47.4-48.7]","48.10000","47.40000","48.70000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","DEU","47.8 [47.1-48.4]","47.80000","47.10000","48.40000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","DEU","47.5 [46.9-48.0]","47.50000","46.90000","48.00000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","DEU","47.2 [46.7-47.7]","47.20000","46.70000","47.70000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","DEU","47.0 [46.5-47.5]","47.00000","46.50000","47.50000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","DEU","46.9 [46.4-47.4]","46.90000","46.40000","47.40000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","DEU","46.8 [46.3-47.4]","46.80000","46.30000","47.40000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","DEU","46.8 [46.3-47.4]","46.80000","46.30000","47.40000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","DEU","46.9 [46.3-47.5]","46.90000","46.30000","47.50000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","DEU","47.0 [46.1-47.9]","47.00000","46.10000","47.90000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","DEU","47.1 [45.6-48.6]","47.10000","45.60000","48.60000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","DEU","47.2 [44.7-49.7]","47.20000","44.70000","49.70000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","DEU","47.2 [43.3-51.1]","47.20000","43.30000","51.10000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","GHA","108.1 [85.3-134.9]","108.10000","85.30000","134.90000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","GHA","108.6 [85.6-133.8]","108.60000","85.60000","133.80000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","GHA","109.3 [87.6-137.3]","109.30000","87.60000","137.30000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","GHA","110.2 [88.2-138.5]","110.20000","88.20000","138.50000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","GHA","111.3 [88.8-140.2]","111.30000","88.80000","140.20000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","GHA","112.7 [88.5-145.8]","112.70000","88.50000","145.80000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","GHA","114.4 [92.0-146.1]","114.40000","92.00000","146.10000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","GHA","116.1 [90.9-149.6]","116.10000","90.90000","149.60000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","GHA","117.9 [92.9-153.0]","117.90000","92.90000","153.00000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","GHA","119.5 [94.6-155.5]","119.50000","94.60000","155.50000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","GHA","121.0 [95.3-158.7]","121.00000","95.30000","158.70000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","GHA","122.1 [97.7-160.5]","122.10000","97.70000","160.50000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","GHA","122.8 [96.6-162.4]","122.80000","96.60000","162.40000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","GHA","123.2 [98.8-162.4]","123.20000","98.80000","162.40000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","GHA","123.3 [95.7-161.1]","123.30000","95.70000","161.10000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","GHA","123.3 [98.6-161.3]","123.30000","98.60000","161.30000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","GRC","10.0 [8.0-12.5]","10.00000","8.00000","12.50000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","GRC","10.0 [7.9-12.4]","10.00000","7.90000","12.40000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","GRC","10.0 [7.9-12.5]","10.00000","7.90000","12.50000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","GRC","10.1 [7.8-12.8]","10.10000","7.80000","12.80000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","GRC","10.2 [8.1-12.9]","10.20000","8.10000","12.90000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","GRC","10.3 [8.2-13.1]","10.30000","8.20000","13.10000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","GRC","10.3 [8.3-12.9]","10.30000","8.30000","12.90000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","GRC","10.3 [8.1-13.2]","10.30000","8.10000","13.20000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","GRC","10.2 [8.1-12.8]","10.20000","8.10000","12.80000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","GRC","10.0 [8.1-12.6]","10.00000","8.10000","12.60000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","GRC","9.8 [7.9-12.5]","9.80000","7.90000","12.50000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","GRC","9.5 [7.5-11.9]","9.50000","7.50000","11.90000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","GRC","9.2 [7.3-11.5]","9.20000","7.30000","11.50000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","GRC","8.8 [7.0-11.3]","8.80000","7.00000","11.30000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","GRC","8.5 [6.8-10.7]","8.50000","6.80000","10.70000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","GRC","8.2 [6.5-10.5]","8.20000","6.50000","10.50000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","GTM","50.4 [37.0-64.2]","50.40000","37.00000","64.20000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","GTM","50.1 [36.3-63.3]","50.10000","36.30000","63.30000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","GTM","49.7 [37.6-63.1]","49.70000","37.60000","63.10000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","GTM","49.2 [36.6-63.5]","49.20000","36.60000","63.50000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","GTM","48.6 [36.1-61.4]","48.60000","36.10000","61.40000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","GTM","48.0 [35.3-60.7]","48.00000","35.30000","60.70000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","GTM","47.3 [36.2-60.1]","47.30000","36.20000","60.10000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","GTM","46.8 [35.7-60.3]","46.80000","35.70000","60.30000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","GTM","46.3 [35.6-58.5]","46.30000","35.60000","58.50000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","GTM","46.0 [34.7-58.9]","46.00000","34.70000","58.90000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","GTM","45.8 [34.1-58.9]","45.80000","34.10000","58.90000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","GTM","45.7 [35.0-57.5]","45.70000","35.00000","57.50000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","GTM","45.7 [34.3-58.0]","45.70000","34.30000","58.00000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","GTM","45.7 [34.9-58.1]","45.70000","34.90000","58.10000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","GTM","45.7 [35.2-57.8]","45.70000","35.20000","57.80000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","GTM","45.7 [34.7-58.3]","45.70000","34.70000","58.30000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","GNB","13.0 [10.0-16.9]","13.00000","10.00000","16.90000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","GNB","13.0 [9.8-16.8]","13.00000","9.80000","16.80000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","GNB","13.1 [10.2-16.8]","13.10000","10.20000","16.80000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","GNB","13.1 [10.1-17.0]","13.10000","10.10000","17.00000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","GNB","13.2 [10.2-17.4]","13.20000","10.20000","17.40000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","GNB","13.3 [10.3-16.9]","13.30000","10.30000","16.90000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","GNB","13.4 [10.3-17.7]","13.40000","10.30000","17.70000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","GNB","13.5 [10.4-17.5]","13.50000","10.40000","17.50000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","GNB","13.6 [10.5-17.7]","13.60000","10.50000","17.70000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","GNB","13.7 [10.8-18.0]","13.70000","10.80000","18.00000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","GNB","13.7 [10.7-17.7]","13.70000","10.70000","17.70000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","GNB","13.8 [10.8-17.8]","13.80000","10.80000","17.80000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","GNB","13.8 [10.7-18.0]","13.80000","10.70000","18.00000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","GNB","13.8 [10.9-17.7]","13.80000","10.90000","17.70000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","GNB","13.9 [10.8-17.8]","13.90000","10.80000","17.80000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","GNB","13.9 [11.0-18.0]","13.90000","11.00000","18.00000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","GUY","3.2 [2.4-4.0]","3.20000","2.40000","4.00000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","GUY","3.1 [2.3-3.9]","3.10000","2.30000","3.90000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","GUY","3.0 [2.3-3.7]","3.00000","2.30000","3.70000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","GUY","2.9 [2.2-3.7]","2.90000","2.20000","3.70000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","GUY","2.8 [2.2-3.6]","2.80000","2.20000","3.60000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","GUY","2.7 [2.1-3.4]","2.70000","2.10000","3.40000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","GUY","2.6 [2.0-3.4]","2.60000","2.00000","3.40000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","GUY","2.6 [2.0-3.3]","2.60000","2.00000","3.30000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","GUY","2.5 [1.9-3.2]","2.50000","1.90000","3.20000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","GUY","2.5 [1.9-3.2]","2.50000","1.90000","3.20000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","GUY","2.5 [2.0-3.2]","2.50000","2.00000","3.20000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","GUY","2.5 [2.0-3.1]","2.50000","2.00000","3.10000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","GUY","2.5 [2.0-3.2]","2.50000","2.00000","3.20000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","GUY","2.5 [1.9-3.2]","2.50000","1.90000","3.20000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","GUY","2.5 [1.9-3.3]","2.50000","1.90000","3.30000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","GUY","2.5 [1.9-3.1]","2.50000","1.90000","3.10000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","HND","25.4 [19.4-31.8]","25.40000","19.40000","31.80000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","HND","25.3 [20.0-31.6]","25.30000","20.00000","31.60000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","HND","25.1 [19.5-31.8]","25.10000","19.50000","31.80000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","HND","24.9 [19.2-31.4]","24.90000","19.20000","31.40000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","HND","24.7 [19.6-31.9]","24.70000","19.60000","31.90000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","HND","24.4 [19.2-31.1]","24.40000","19.20000","31.10000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","HND","24.1 [18.6-30.0]","24.10000","18.60000","30.00000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","HND","23.7 [18.7-29.8]","23.70000","18.70000","29.80000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","HND","23.3 [18.4-29.1]","23.30000","18.40000","29.10000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","HND","22.9 [17.8-28.9]","22.90000","17.80000","28.90000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","HND","22.5 [17.5-28.6]","22.50000","17.50000","28.60000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","HND","22.2 [17.1-28.3]","22.20000","17.10000","28.30000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","HND","22.0 [17.1-27.6]","22.00000","17.10000","27.60000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","HND","21.8 [17.2-27.8]","21.80000","17.20000","27.80000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","HND","21.6 [17.0-27.5]","21.60000","17.00000","27.50000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","HND","21.6 [16.9-27.4]","21.60000","16.90000","27.40000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","HUN","8.2 [8.0-8.5]","8.20000","8.00000","8.50000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","HUN","8.1 [7.9-8.3]","8.10000","7.90000","8.30000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","HUN","8.0 [7.9-8.1]","8.00000","7.90000","8.10000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","HUN","8.0 [7.8-8.1]","8.00000","7.80000","8.10000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","HUN","7.9 [7.8-8.1]","7.90000","7.80000","8.10000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","HUN","7.9 [7.8-8.1]","7.90000","7.80000","8.10000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","HUN","7.9 [7.8-8.1]","7.90000","7.80000","8.10000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","HUN","7.9 [7.8-8.0]","7.90000","7.80000","8.00000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","HUN","7.9 [7.8-8.0]","7.90000","7.80000","8.00000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","HUN","7.9 [7.8-8.0]","7.90000","7.80000","8.00000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","HUN","7.8 [7.7-7.9]","7.80000","7.70000","7.90000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","HUN","7.8 [7.7-7.9]","7.80000","7.70000","7.90000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","HUN","7.7 [7.6-7.9]","7.70000","7.60000","7.90000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","HUN","7.7 [7.6-7.9]","7.70000","7.60000","7.90000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","HUN","7.7 [7.5-7.9]","7.70000","7.50000","7.90000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","HUN","7.7 [7.4-8.0]","7.70000","7.40000","8.00000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","ISL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","ISL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","ISL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","ISL","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","ISL","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","ISL","0.2 [0.1-0.2]","0.20000","0.10000","0.20000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","ISL","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"LBW_NUMBER","PUBLISHED","2000","SEAR","","","IDN","515.9 [363.5-672.3]","515.90000","363.50000","672.30000",""
"LBW_NUMBER","PUBLISHED","2001","SEAR","","","IDN","518.1 [361.4-661.7]","518.10000","361.40000","661.70000",""
"LBW_NUMBER","PUBLISHED","2002","SEAR","","","IDN","521.0 [373.6-662.0]","521.00000","373.60000","662.00000",""
"LBW_NUMBER","PUBLISHED","2003","SEAR","","","IDN","523.0 [370.9-672.9]","523.00000","370.90000","672.90000",""
"LBW_NUMBER","PUBLISHED","2004","SEAR","","","IDN","524.8 [372.1-676.7]","524.80000","372.10000","676.70000",""
"LBW_NUMBER","PUBLISHED","2005","SEAR","","","IDN","525.5 [370.4-679.7]","525.50000","370.40000","679.70000",""
"LBW_NUMBER","PUBLISHED","2006","SEAR","","","IDN","525.5 [376.8-662.8]","525.50000","376.80000","662.80000",""
"LBW_NUMBER","PUBLISHED","2007","SEAR","","","IDN","525.2 [377.9-665.1]","525.20000","377.90000","665.10000",""
"LBW_NUMBER","PUBLISHED","2008","SEAR","","","IDN","524.3 [390.5-673.1]","524.30000","390.50000","673.10000",""
"LBW_NUMBER","PUBLISHED","2009","SEAR","","","IDN","523.2 [377.4-674.3]","523.20000","377.40000","674.30000",""
"LBW_NUMBER","PUBLISHED","2010","SEAR","","","IDN","521.2 [383.8-668.3]","521.20000","383.80000","668.30000",""
"LBW_NUMBER","PUBLISHED","2011","SEAR","","","IDN","518.1 [375.9-687.2]","518.10000","375.90000","687.20000",""
"LBW_NUMBER","PUBLISHED","2012","SEAR","","","IDN","514.1 [372.6-647.5]","514.10000","372.60000","647.50000",""
"LBW_NUMBER","PUBLISHED","2013","SEAR","","","IDN","509.2 [373.7-664.3]","509.20000","373.70000","664.30000",""
"LBW_NUMBER","PUBLISHED","2014","SEAR","","","IDN","503.8 [369.8-646.9]","503.80000","369.80000","646.90000",""
"LBW_NUMBER","PUBLISHED","2015","SEAR","","","IDN","497.6 [368.8-631.9]","497.60000","368.80000","631.90000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","IRL","2.8 [2.7-2.9]","2.80000","2.70000","2.90000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","IRL","2.9 [2.9-3.0]","2.90000","2.90000","3.00000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","IRL","3.0 [3.0-3.1]","3.00000","3.00000","3.10000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","IRL","3.1 [3.1-3.2]","3.10000","3.10000","3.20000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","IRL","3.2 [3.2-3.3]","3.20000","3.20000","3.30000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","IRL","3.3 [3.3-3.4]","3.30000","3.30000","3.40000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","IRL","3.4 [3.4-3.5]","3.40000","3.40000","3.50000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","IRL","3.5 [3.4-3.6]","3.50000","3.40000","3.60000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","IRL","3.6 [3.5-3.7]","3.60000","3.50000","3.70000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","IRL","3.7 [3.6-3.8]","3.70000","3.60000","3.80000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","IRL","3.7 [3.6-3.8]","3.70000","3.60000","3.80000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","IRL","3.8 [3.7-3.9]","3.80000","3.70000","3.90000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","IRL","3.8 [3.8-3.9]","3.80000","3.80000","3.90000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","IRL","3.9 [3.8-4.0]","3.90000","3.80000","4.00000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","IRL","4.0 [3.9-4.1]","4.00000","3.90000","4.10000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","IRL","4.0 [3.8-4.2]","4.00000","3.80000","4.20000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","ISR","10.6 [10.4-10.8]","10.60000","10.40000","10.80000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","ISR","10.8 [10.7-11.0]","10.80000","10.70000","11.00000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","ISR","11.0 [10.9-11.1]","11.00000","10.90000","11.10000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","ISR","11.2 [11.1-11.3]","11.20000","11.10000","11.30000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","ISR","11.4 [11.3-11.6]","11.40000","11.30000","11.60000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","ISR","11.7 [11.5-11.8]","11.70000","11.50000","11.80000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","ISR","11.9 [11.8-12.0]","11.90000","11.80000","12.00000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","ISR","12.2 [12.0-12.3]","12.20000","12.00000","12.30000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","ISR","12.4 [12.3-12.6]","12.40000","12.30000","12.60000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","ISR","12.7 [12.5-12.8]","12.70000","12.50000","12.80000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","ISR","12.9 [12.8-13.0]","12.90000","12.80000","13.00000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","ISR","13.1 [12.9-13.2]","13.10000","12.90000","13.20000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","ISR","13.2 [13.0-13.3]","13.20000","13.00000","13.30000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","ISR","13.2 [13.0-13.4]","13.20000","13.00000","13.40000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","ISR","13.1 [12.8-13.4]","13.10000","12.80000","13.40000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","ISR","13.0 [12.5-13.4]","13.00000","12.50000","13.40000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","ITA","37.8 [30.0-47.7]","37.80000","30.00000","47.70000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","ITA","38.0 [30.5-46.8]","38.00000","30.50000","46.80000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","ITA","38.3 [30.4-48.0]","38.30000","30.40000","48.00000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","ITA","38.6 [30.4-49.5]","38.60000","30.40000","49.50000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","ITA","38.9 [30.8-48.6]","38.90000","30.80000","48.60000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","ITA","39.1 [31.5-49.9]","39.10000","31.50000","49.90000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","ITA","39.1 [31.5-49.2]","39.10000","31.50000","49.20000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","ITA","39.0 [31.5-49.9]","39.00000","31.50000","49.90000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","ITA","38.7 [30.5-49.3]","38.70000","30.50000","49.30000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","ITA","38.3 [30.6-49.0]","38.30000","30.60000","49.00000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","ITA","37.7 [30.4-47.5]","37.70000","30.40000","47.50000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","ITA","37.0 [28.8-46.8]","37.00000","28.80000","46.80000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","ITA","36.3 [29.2-45.6]","36.30000","29.20000","45.60000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","ITA","35.6 [28.2-44.7]","35.60000","28.20000","44.70000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","ITA","35.0 [27.6-44.4]","35.00000","27.60000","44.40000",""
