"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","STP","EDLVL00TO05YR","","","74.8","74.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","STP","EDLVL06TO11YR","","","43.3","43.30000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","WQ1","96.7","96.70000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ2","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ3","99.6","99.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ4","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ5","99.3","99.30000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","WQ2","52.9","52.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","WQ3","19.3","19.30000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","WQ4","6.7","6.70000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2012","AFR","SEN","","URB","","58.0","58.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2012","AFR","SEN","","RUR","","97.9","97.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2012","AFR","SEN","EDLVL00TO05YR","","","64.9","64.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","AFR","RWA","","","WQ3","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","WQ2","48.8","48.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","WPR","PHL","EDLVL06TO11YR","","","44.7","44.70000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","WPR","PHL","EDLVL12PLUSYR","","","19.7","19.70000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","WQ1","94.1","94.10000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","WQ2","70.4","70.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","WQ4","97.9","97.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","WQ5","92.8","92.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","RWA","","URB","","99.5","99.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","RWA","","RUR","","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","WQ3","19.1","19.10000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","WQ4","1.9","1.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","WQ5","0.1","0.10000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","AFR","SLE","","RUR","","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","AFR","SLE","EDLVL00TO05YR","","","99.5","99.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","AFR","SLE","EDLVL06TO11YR","","","98.6","98.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","AFR","SLE","EDLVL12PLUSYR","","","97.8","97.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","AFR","SLE","","RUR","","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","AFR","SLE","EDLVL00TO05YR","","","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","AFR","SLE","EDLVL06TO11YR","","","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","AFR","SLE","EDLVL12PLUSYR","","","99.1","99.10000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","SOM","","","WQ3","99.2","99.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","SOM","","","WQ4","98.8","98.80000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","SOM","","","WQ5","98.9","98.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","","2.5","2.50000","","",""
