"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","COM","","","WQ4","35.0","35.03962","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","31.6","31.62504","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","COG","","URB","","23.4","23.37101","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","COG","","RUR","","44.0","44.00119","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","COG","EDLVL00TO05YR","","","27.4","27.39893","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","COG","EDLVL06TO11YR","","","21.6","21.60782","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","WQ1","6.0","6.00021","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","WQ2","7.8","7.78014","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","WQ3","3.2","3.24492","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","WQ4","8.7","8.67335","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","COD","","URB","","55.7","55.72390","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","COD","","RUR","","57.8","57.83737","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL00TO05YR","","","51.6","51.56201","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL06TO11YR","","","54.0","54.03197","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","WQ1","38.2","38.15610","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","WQ2","31.0","30.96018","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","WQ3","35.8","35.82816","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","WQ4","32.5","32.50363","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","GAB","","URB","","41.3","41.33137","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","WQ3","16.3","16.28289","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","WQ4","25.0","24.99471","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","WQ5","30.4","30.41510","","",""
