"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_WATERPIPED","PUBLISHED","1996","AFR","ZMB","","","WQ3","81.9","0.81899","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","","","WQ4","98.4","0.98384","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","","","WQ4","93.4","0.93366","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","","WQ4","94.7","0.94723","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TZA","","","WQ4","75.3","0.75263","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EMR","PAK","","","WQ5","76.4","0.76432","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","","","WQ5","99.9","0.99869","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","PER","","","WQ5","99.2","0.99224","","",""
"EQ_WATERPIPED","PUBLISHED","2003","WPR","PHL","","","WQ5","68.4","0.68441","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","","","WQ4","63.2","0.63228","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","","","WQ5","93.3","0.93291","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ZWE","","","WQ3","99.2","0.99165","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","","","WQ4","68.5","0.68512","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","COM","","","WQ4","69.8","0.69767","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","","WQ4","93.7","0.93667","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","","","WQ4","92.4","0.92396","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CIV","","","WQ4","91.6","0.91563","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","","WQ4","47.8","0.47774","","",""
"EQ_WATERPIPED","PUBLISHED","2002","SEAR","IDN","","","WQ4","34.2","0.34155","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","","WQ4","35.2","0.35191","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","BOL","","","WQ5","99.5","0.99530","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","","","WQ5","99.1","0.99074","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","ETH","","","WQ5","99.9","0.99945","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","","","WQ5","99.9","0.99851","","",""
"EQ_WATERPIPED","PUBLISHED","2011","AFR","ETH","","","WQ5","98.6","0.98574","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","","","WQ5","59.5","0.59485","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","","","WQ5","97.9","0.97869","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AFR","LSO","","","WQ5","96.6","0.96559","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","MWI","","","WQ5","99.9","0.99875","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","YEARS0-5","","","79.4","0.79445","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","BOL","YEARS12+","","","93.2","0.93246","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","YEARS12+","","","23.6","0.23616","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","YEARS12+","","","99.8","0.99826","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EMR","EGY","YEARS12+","","","98.9","0.98877","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EMR","JOR","YEARS12+","","","61.1","0.61080","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","KEN","YEARS12+","","","89.8","0.89752","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","YEARS12+","","","80.8","0.80836","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","YEARS12+","","","82.4","0.82431","","",""
"EQ_WATERPIPED","PUBLISHED","2011","SEAR","NPL","YEARS12+","","","54.7","0.54726","","",""
"EQ_WATERPIPED","PUBLISHED","1990","EMR","PAK","YEARS12+","","","89.6","0.89620","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","YEARS12+","","","96.8","0.96779","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","YEARS0-5","","","66.8","0.66766","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","YEARS0-5","","","75.7","0.75656","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TZA","YEARS0-5","","","57.9","0.57943","","",""
"EQ_WATERPIPED","PUBLISHED","1993","SEAR","BGD","YEARS12+","","","58.9","0.58920","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","BEN","YEARS12+","","","83.9","0.83871","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","YEARS12+","","","92.8","0.92838","","",""
"EQ_WATERPIPED","PUBLISHED","2002","WPR","VNM","","","WQ5","98.5","0.98494","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ZWE","","","WQ5","99.5","0.99475","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","COL","YEARS0-5","","","97.5","0.97472","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","YEARS0-5","","","97.2","0.97228","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","COL","YEARS0-5","","","92.3","0.92277","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","YEARS0-5","","","92.1","0.92128","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","YEARS0-5","","","58.6","0.58593","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HTI","YEARS0-5","","","54.2","0.54226","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","YEARS0-5","","","64.1","0.64131","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","YEARS0-5","","","61.9","0.61913","","",""
"EQ_WATERPIPED","PUBLISHED","1998","SEAR","IND","YEARS0-5","","","68.8","0.68757","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","YEARS0-5","","","95.5","0.95517","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MOZ","YEARS0-5","","","67.5","0.67519","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MOZ","YEARS0-5","","","50.4","0.50376","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","YEARS0-5","","","93.3","0.93299","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","YEARS12+","","","79.9","0.79854","","",""
"EQ_WATERPIPED","PUBLISHED","2002","WPR","VNM","YEARS12+","","","86.2","0.86234","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","ZMB","YEARS12+","","","92.6","0.92593","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","ZMB","YEARS12+","","","89.1","0.89106","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","YEARS6-11","","","26.5","0.26459","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TCD","YEARS6-11","","","41.6","0.41587","","",""
"EQ_WATERPIPED","PUBLISHED","1990","AMR","COL","YEARS6-11","","","97.9","0.97924","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","YEARS6-11","","","85.1","0.85117","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","HTI","YEARS6-11","","","83.3","0.83277","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HTI","YEARS6-11","","","53.3","0.53347","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","YEARS6-11","","","38.9","0.38897","","",""
"EQ_WATERPIPED","PUBLISHED","2002","SEAR","IDN","YEARS6-11","","","26.9","0.26936","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","BOL","","RUR","","43.9","0.43900","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","MLI","YEARS6-11","","","74.3","0.74328","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","YEARS6-11","","","84.6","0.84619","","",""
"EQ_WATERPIPED","PUBLISHED","1992","EMR","MAR","YEARS6-11","","","96.6","0.96583","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","YEARS6-11","","","97.9","0.97924","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","YEARS6-11","","","97.2","0.97188","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","SLE","YEARS6-11","","","51.9","0.51927","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","ZAF","YEARS6-11","","","98.7","0.98735","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","YEARS6-11","","","84.6","0.84585","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","TLS","YEARS6-11","","","64.3","0.64303","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","","RUR","","30.1","0.30059","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","","RUR","","28.6","0.28624","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","BOL","","RUR","","31.9","0.31854","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EMR","PAK","","RUR","","23.9","0.23857","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EMR","EGY","","RUR","","88.3","0.88327","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","ETH","","RUR","","5.3","0.05294","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","RUR","","18.5","0.18480","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","","RUR","","19.8","0.19794","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","RUR","","59.4","0.59353","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","","RUR","","53.1","0.53118","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","","RUR","","8.5","0.08491","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","","RUR","","5.5","0.05466","","",""
"EQ_WATERPIPED","PUBLISHED","1990","EMR","PAK","","RUR","","14.5","0.14457","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","GIN","","","","21.7","0.21717","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","","RUR","","1.7","0.01653","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","UGA","","RUR","","7.2","0.07151","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EUR","UKR","","RUR","","34.1","0.34074","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","","RUR","","65.5","0.65475","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","","","33.6","0.33557","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CMR","","","","36.7","0.36741","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","CMR","","","","41.8","0.41754","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","","","","16.3","0.16325","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","COL","","","","85.2","0.85154","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","GTM","","","","64.6","0.64601","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","","","","62.6","0.62550","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","","","","21.3","0.21281","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","","","19.9","0.19905","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","MWI","","","","22.6","0.22583","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","","","","16.8","0.16777","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","MLI","","","","15.6","0.15572","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","RWA","","","","22.5","0.22509","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","","","","34.6","0.34605","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","RWA","","","","27.4","0.27406","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","SLE","","","","21.4","0.21357","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","","URB","","70.6","0.70615","","",""
"EQ_WATERPIPED","PUBLISHED","2004","SEAR","BGD","","URB","","31.1","0.31116","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","","URB","","58.8","0.58772","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CIV","","URB","","78.3","0.78265","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EMR","EGY","","URB","","96.6","0.96595","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EMR","JOR","","URB","","97.1","0.97118","","",""
"EQ_WATERPIPED","PUBLISHED","1999","EUR","KAZ","","URB","","90.8","0.90753","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","","URB","","97.9","0.97912","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","","URB","","96.9","0.96868","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NER","","URB","","90.8","0.90832","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","","","WQ1","70.9","0.70880","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TZA","","URB","","67.7","0.67675","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","","URB","","58.6","0.58646","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EUR","TUR","","URB","","67.1","0.67130","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","","URB","","44.6","0.44592","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","","","WQ1","53.3","0.53321","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","","WQ1","33.5","0.33497","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MOZ","","","WQ2","67.5","0.67536","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MOZ","","","WQ2","46.4","0.46436","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","NAM","","","WQ2","98.4","0.98440","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","","","WQ2","99.2","0.99233","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","GHA","","","WQ1","49.5","0.49452","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","","","WQ1","58.8","0.58849","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","","","WQ1","65.2","0.65195","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","MWI","","","WQ1","44.2","0.44176","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","MWI","","","WQ1","50.3","0.50250","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EMR","PAK","","","WQ1","39.9","0.39943","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","","","WQ1","45.8","0.45819","","",""
"EQ_WATERPIPED","PUBLISHED","2003","WPR","PHL","","","WQ1","52.8","0.52773","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","","WQ1","23.3","0.23308","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","ZWE","","","WQ1","90.1","0.90099","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","","","WQ1","94.9","0.94857","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ZWE","","","WQ1","90.1","0.90054","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","COL","","","WQ2","90.5","0.90480","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AMR","COL","","","WQ2","91.2","0.91156","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","COM","","","WQ2","77.6","0.77600","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","","WQ2","80.6","0.80631","","",""
"EQ_WATERPIPED","PUBLISHED","1998","SEAR","IND","","","WQ2","69.5","0.69542","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","","","WQ2","69.5","0.69485","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","","WQ2","33.1","0.33132","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","","","WQ2","16.9","0.16858","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","","","WQ3","52.8","0.52804","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NER","","","WQ3","94.9","0.94907","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","","","WQ3","34.7","0.34737","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","","","WQ3","21.9","0.21935","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","PER","","","WQ3","90.6","0.90577","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EUR","TUR","","","WQ3","72.9","0.72875","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","","","WQ3","49.4","0.49442","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","GTM","","","WQ4","78.4","0.78353","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","","","WQ4","95.3","0.95289","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AFR","LSO","","","WQ4","88.9","0.88908","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","MWI","","","WQ4","99.6","0.99634","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","MWI","","","WQ4","96.2","0.96166","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","","","WQ3","66.4","0.66364","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","SLE","","","WQ2","25.9","0.25889","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","ZAF","","","WQ2","99.6","0.99610","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","","","WQ2","86.3","0.86326","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","","","WQ2","80.6","0.80593","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EUR","AZE","","","WQ3","77.6","0.77589","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","BEN","","","WQ3","69.3","0.69250","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","","","WQ3","77.8","0.77785","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","","","WQ3","90.6","0.90634","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EMR","EGY","","","WQ3","98.6","0.98623","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EMR","EGY","","","WQ3","99.8","0.99817","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","KEN","","","WQ3","88.6","0.88632","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","KEN","","","WQ3","86.9","0.86917","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","","WQ3","71.2","0.71166","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","","","WQ3","78.5","0.78499","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","UGA","","","WQ3","72.5","0.72459","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","","","WQ4","97.7","0.97698","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","","","WQ4","95.9","0.95858","","",""
"EQ_WATERPIPED","PUBLISHED","2000","WPR","KHM","","","WQ4","34.9","0.34946","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","","WQ4","87.8","0.87840","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","","","WQ4","99.6","0.99563","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","GHA","","","WQ4","82.3","0.82343","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","MDA","","","WQ5","88.7","0.88736","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","YEARS0-5","","","97.8","0.97783","","",""
"EQ_WATERPIPED","PUBLISHED","2004","SEAR","BGD","YEARS0-5","","","24.2","0.24158","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","BGD","YEARS0-5","","","21.1","0.21083","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CIV","YEARS0-5","","","71.3","0.71282","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AMR","DOM","YEARS0-5","","","25.9","0.25933","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EMR","EGY","YEARS0-5","","","94.9","0.94874","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EMR","EGY","YEARS0-5","","","98.5","0.98472","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EMR","JOR","YEARS0-5","","","96.1","0.96051","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","KEN","YEARS0-5","","","77.8","0.77809","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","YEARS0-5","","","53.6","0.53573","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NER","YEARS0-5","","","89.1","0.89073","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","YEARS0-5","","","32.4","0.32449","","",""
"EQ_WATERPIPED","PUBLISHED","1993","EUR","TUR","YEARS0-5","","","82.6","0.82608","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EUR","UKR","YEARS0-5","","","72.5","0.72530","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","YEARS0-5","","","89.5","0.89488","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","YEARS0-5","","","63.3","0.63284","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CMR","YEARS12+","","","88.7","0.88690","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","CMR","YEARS12+","","","82.4","0.82425","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","YEARS12+","","","64.3","0.64334","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","YEARS12+","","","41.1","0.41093","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","","","WQ5","93.7","0.93711","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","STP","","","WQ5","98.7","0.98674","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","","","WQ5","97.2","0.97206","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","","WQ5","91.4","0.91406","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","","","WQ4","99.1","0.99071","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","","","WQ4","70.6","0.70620","","",""
"EQ_WATERPIPED","PUBLISHED","2003","WPR","PHL","","","WQ4","75.5","0.75518","","",""
"EQ_WATERPIPED","PUBLISHED","2008","WPR","PHL","","","WQ4","44.6","0.44618","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","","WQ4","82.3","0.82253","","",""
"EQ_WATERPIPED","PUBLISHED","2002","WPR","VNM","","","WQ4","88.9","0.88910","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ZWE","","","WQ4","98.7","0.98709","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","","","WQ5","49.9","0.49865","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TCD","","","WQ5","69.8","0.69824","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","COM","","","WQ5","78.3","0.78295","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","","WQ5","95.7","0.95735","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","HTI","","","WQ5","65.9","0.65923","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","HTI","","","WQ5","86.7","0.86665","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HTI","","","WQ5","44.3","0.44281","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","","WQ5","63.9","0.63889","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","MLI","","","WQ5","94.4","0.94445","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","","","WQ5","96.8","0.96759","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","YEARS12+","","","77.3","0.77341","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","GIN","YEARS12+","","","77.9","0.77912","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","YEARS12+","","","19.3","0.19279","","",""
"EQ_WATERPIPED","PUBLISHED","1998","SEAR","IND","YEARS12+","","","80.1","0.80104","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","YEARS12+","","","45.4","0.45355","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","MLI","YEARS12+","","","71.2","0.71154","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","MLI","YEARS12+","","","83.5","0.83519","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","YEARS12+","","","89.1","0.89065","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","GIN","","","WQ1","20.0","0.20014","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MOZ","","","WQ1","11.0","0.10990","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","","","WQ2","89.0","0.88970","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","","","WQ2","69.0","0.68959","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","SEN","YEARS12+","","","96.4","0.96429","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","YEARS12+","","","86.9","0.86866","","",""
"EQ_WATERPIPED","PUBLISHED","1993","SEAR","BGD","YEARS6-11","","","38.4","0.38417","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","BGD","YEARS6-11","","","38.7","0.38670","","",""
"EQ_WATERPIPED","PUBLISHED","1999","SEAR","BGD","YEARS6-11","","","31.6","0.31589","","",""
"EQ_WATERPIPED","PUBLISHED","2004","SEAR","BGD","YEARS6-11","","","33.4","0.33398","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","COM","YEARS6-11","","","79.7","0.79699","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","YEARS6-11","","","37.8","0.37770","","",""
"EQ_WATERPIPED","PUBLISHED","2002","AMR","DOM","YEARS6-11","","","23.6","0.23594","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AMR","DOM","YEARS6-11","","","16.1","0.16069","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","YEARS6-11","","","73.1","0.73074","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EMR","JOR","YEARS6-11","","","74.5","0.74452","","",""
"EQ_WATERPIPED","PUBLISHED","2009","EMR","JOR","YEARS6-11","","","63.2","0.63151","","",""
"EQ_WATERPIPED","PUBLISHED","2011","SEAR","NPL","YEARS6-11","","","57.4","0.57384","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","NIC","YEARS6-11","","","92.8","0.92831","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","YEARS6-11","","","92.3","0.92304","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","YEARS6-11","","","63.3","0.63276","","",""
