"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","Display Value","Numeric","Low","High","Comments"
"MALARIA_15029","PUBLISHED","2005","AFR","TGO","","1106426","1106426.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","TUR","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","TKM","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","UGA","","8000000","8000000.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","TZA","AGE0-4","11341630","11341630.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","TZA","","26881101","26881101.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","NER","","3458631","3458631.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","NGA","","5633088","5633088.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","PNG","","5469413","5469413.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","KOR","AGE0-4","5","5.00000","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","KOR","","2051","2051.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","RWA","AGE0-4","1319869","1319869.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","RWA","","4924797","4924797.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","STP","AGE0-4","23330","23330.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","STP","","60819","60819.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","SAU","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","SEN","AGE0-4","1191498","1191498.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","SEN","","4632716","4632716.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","SLE","AGE0-4","192776","192776.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","SLE","","443051","443051.00000","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","SDN","AGE0-4","1854955","1854955.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","SDN","","9222076","9222076.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","SWZ","","653656","653656.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","SWZ","AGE0-4","100568","100568.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","TJK","AGE0-4","159","159.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","TJK","","776","776.00000","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","TGO","AGE0-4","437424","437424.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","TGO","","1380260","1380260.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","TUR","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","TKM","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","UGA","","8000000","8000000.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","TZA","AGE0-4","11753392","11753392.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","TZA","","24194975","24194975.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","NER","","5119076","5119076.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","NGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","OMN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","PAK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","PAN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","PNG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","PRY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","PER","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","PHL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","KOR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","RWA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","STP","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","SAU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","SEN","AGE0-4","1380054","1380054.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","SEN","","5260160","5260160.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","SLE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","SLB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","SOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","ZAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","LKA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","SDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","SDN","","12987071","12987071.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","SUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","SWZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","SYR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","TJK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","TJK","","19420525","19420525.00000","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","THA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","TLS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","TGO","AGE0-4","159966","159966.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","TGO","","568796","568796.00000","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","TUR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","TKM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","UGA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","TZA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EUR","UZB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","VUT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","VEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ZMB","AGE0-4","5334699","5334699.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ZMB","","10133545","10133545.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ZWE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","YEM","","939381","939381.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ZMB","AGE0-4","5299233","5299233.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ZMB","","10347966","10347966.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ZWE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","YEM","","966642","966642.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ZMB","AGE0-4","5972557","5972557.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ZMB","","11970827","11970827.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ZWE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","YEM","","1055060","1055060.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ZMB","AGE0-4","5534795","5534795.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ZMB","","11252589","11252589.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ZWE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ZMB","AGE0-4","5680460","5680460.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ZMB","","11567755","11567755.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ZWE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ZMB","AGE0-4","5872543","5872543.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ZMB","","13283617","13283617.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ZWE","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","VNM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","YEM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","ZMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","ZWE","AGE0-4","*Filler*","","","",""
