"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","","SHLM","","","","41.0 [38.5-43.6]","41.02555","38.46735","43.63326",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","COD","","PRLM","","","","10.4 [7.4-14.6]","10.44145","7.35816","14.61292",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","COD","","NHLM","","","","11.1 [8.1-14.9]","11.05824","8.09381","14.93201",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","COG","","NHLM","","","","11.7 [8.0-16.9]","11.70265","7.97003","16.86305",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","COG","","SHLM","","","","23.7 [21.3-26.2]","23.69857","21.34473","26.22544",""
"fpsmo","EQ_DHS","PUBLISHED","1995","AMR","COL","","PRLM","","","","68.7 [66.6-70.7]","68.68538","66.56073","70.73439",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AMR","COL","","PRLM","","","","71.3 [68.9-73.7]","71.34998","68.88964","73.69004",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AMR","COL","","NHLM","","","","73.6 [69.1-77.7]","73.59098","69.06202","77.67131",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AMR","COL","","SHLM","","","","87.0 [86.0-88.0]","87.00224","85.97847","87.96172",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AFR","COM","","PRLM","","","","29.2 [23.9-35.2]","29.23250","23.93785","35.15694",""
"fpsmo","EQ_RHS","PUBLISHED","1992","AMR","CRI","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","CRI","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","CRI","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","CUB","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","DOM","","NHLM","","","","68.5 [62.5-73.9]","68.49487","62.50687","73.92545",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","SHLM","","","","75.3 [68.3-81.1]","75.28969","68.32214","81.14759",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","PRLM","","","","85.0 [83.6-86.4]","85.02863","83.56197","86.38574",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AMR","DOM","","PRLM","","","","85.7 [82.8-88.2]","85.72242","82.80505","88.21526",""
"fpsmo","EQ_MICS","PUBLISHED","2012","AFR","DZA","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2012","AFR","DZA","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1994","AMR","ECU","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2004","AMR","ECU","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2000","EMR","EGY","","NHLM","","","","75.2 [73.5-76.8]","75.19120","73.47868","76.82802",""
"fpsmo","EQ_DHS","PUBLISHED","2014","EMR","EGY","","PRLM","","","","81.7 [79.2-84.0]","81.69521","79.18438","83.96450",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","PRLM","","","","22.9 [18.5-28.1]","22.94388","18.50943","28.07471",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","NHLM","","","","45.0 [41.0-49.0]","44.96555","41.01971","48.97577",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","SHLM","","","","76.3 [70.5-81.2]","76.25620","70.51926","81.17477",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","GAB","","SHLM","","","","23.4 [20.8-26.1]","23.36322","20.84567","26.08462",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","GEO","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","GHA","","NHLM","","","","18.8 [15.3-22.9]","18.84135","15.34603","22.91726",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","GHA","","NHLM","","","","21.9 [18.8-25.3]","21.86960","18.75044","25.34577",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","GHA","","SHLM","","","","38.4 [35.2-41.8]","38.43776","35.22052","41.75941",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AFR","GHA","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","GIN","","NHLM","","","","10.5 [8.7-12.6]","10.47950","8.69634","12.57793",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","GIN","","SHLM","","","","33.9 [28.2-40.1]","33.88580","28.17275","40.11043",""
"fpsmo","EQ_MICS","PUBLISHED","2005","AFR","GMB","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","GNB","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","GNB","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1995","AMR","GTM","","SHLM","","","","69.0 [64.0-73.5]","68.95220","64.03834","73.47276",""
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","GTM","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2014","AMR","GTM","","NHLM","","","","56.2 [53.1-59.3]","56.20600","53.10046","59.26366",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","GUY","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","GUY","","SHLM","","","","49.1 [45.4-52.8]","49.09364","45.35707","52.84036",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","GUY","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1991","AMR","HND","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2001","AMR","HND","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2001","AMR","HND","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2005","AMR","HND","","SHLM","","","","73.2 [71.1-75.2]","73.19928","71.08825","75.20992",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AMR","HTI","","PRLM","","","","22.7 [19.4-26.5]","22.70999","19.35174","26.45982",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AMR","HTI","","NHLM","","","","29.4 [25.9-33.2]","29.44609","25.92635","33.22931",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AMR","HTI","","NHLM","","","","43.2 [38.8-47.8]","43.23497","38.75120","47.83239",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AMR","HTI","","SHLM","","","","47.2 [44.1-50.2]","47.16080","44.12949","50.21319",""
"fpsmo","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","PRLM","","","","81.7 [80.3-83.1]","81.73832","80.29242","83.10046",""
"fpsmo","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","PRLM","","","","82.9 [81.1-84.6]","82.88037","81.06539","84.55453",""
"fpsmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","NHLM","","","","79.9 [75.0-84.1]","79.93929","75.02842","84.08919",""
"fpsmo","EQ_DHS","PUBLISHED","2005","EMR","EGY","","SHLM","","","","82.1 [80.4-83.8]","82.13824","80.38718","83.76453",""
"fpsmo","EQ_DHS","PUBLISHED","2005","EMR","EGY","","NHLM","","","","76.3 [72.9-79.4]","76.27992","72.87057","79.38204",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AMR","COL","","SHLM","","","","84.2 [83.5-84.9]","84.18990","83.45804","84.89526",""
"fpsmo","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2008","EUR","ALB","","PRLM","","","","11.0 [9.6-12.7]","11.02369","9.55548","12.68585",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","URB","","","25.4 [22.4-28.5]","25.35736","22.41031","28.54936",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","RUR","","","9.9 [8.4-11.6]","9.86310","8.37072","11.58790",""
"fpsmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","SHLM","","","","66.5 [65.4-67.5]","66.46057","65.44698","67.45921",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","PRLM","","","","60.3 [58.2-62.4]","60.32980","58.18086","62.43960",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","JAM","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","JAM","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1997","EMR","JOR","","SHLM","","","","53.6 [51.6-55.5]","53.55545","51.55145","55.54805",""
"fpsmo","EQ_DHS","PUBLISHED","2007","EMR","JOR","","PRLM","","","","57.2 [51.7-62.6]","57.23924","51.70072","62.60207",""
"fpsmo","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","SHLM","","","","70.3 [67.4-72.9]","70.26034","67.42529","72.94765",""
"fpsmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","NHLM","","","","33.4 [27.1-40.4]","33.41957","27.12777","40.36239",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","SHLM","","","","62.6 [59.2-65.9]","62.64619","59.24950","65.92259",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","KEN","","SHLM","","","","67.2 [63.5-70.7]","67.20046","63.48565","70.71170",""
"fpsmo","EQ_DHS","PUBLISHED","2014","AFR","KEN","","PRLM","","","","70.5 [68.4-72.4]","70.47965","68.44152","72.43916",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","SHLM","","","","61.4 [59.0-63.8]","61.40104","58.99635","63.75136",""
"fpsmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","PRLM","","","","35.4 [32.8-38.0]","35.38312","32.81402","38.03947",""
"fpsmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","PRLM","","","","41.6 [39.2-43.9]","41.55210","39.19617","43.94730",""
"fpsmo","EQ_DHS","PUBLISHED","2014","WPR","KHM","","NHLM","","","","73.5 [69.4-77.2]","73.46294","69.38361","77.17752",""
"fpsmo","EQ_MICS","PUBLISHED","2006","WPR","LAO","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","LBR","","PRLM","","","","19.2 [16.1-22.6]","19.16236","16.10828","22.63922",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","LSO","","NHLM","","","","11.7 [4.9-25.7]","11.73657","4.86284","25.70161",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","LSO","","SHLM","","","","63.4 [59.7-67.0]","63.38961","59.66335","66.96226",""
"fpsmo","EQ_DHS","PUBLISHED","2009","AFR","LSO","","SHLM","","","","73.9 [70.9-76.7]","73.91260","70.92271","76.69607",""
"fpsmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","PRLM","","","","76.3 [73.3-79.1]","76.33073","73.28266","79.13009",""
"fpsmo","EQ_DHS","PUBLISHED","2005","EUR","MDA","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_MICS","PUBLISHED","2012","EUR","MDA","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","MDG","","PRLM","","","","37.1 [32.4-42.1]","37.10345","32.37360","42.09421",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","PRLM","","","","52.4 [49.7-55.1]","52.41338","49.69874","55.11382",""
"fpsmo","EQ_MICS","PUBLISHED","2015","AMR","MEX","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2015","AMR","MEX","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","MKD","","SHLM","","","","27.8 [19.4-38.0]","27.75237","19.41027","37.98964",""
"fpsmo","EQ_DHS","PUBLISHED","1995","AFR","MLI","","PRLM","","","","26.0 [21.0-31.8]","26.03028","21.01662","31.75907",""
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","MLI","","NHLM","","","","13.2 [11.7-14.9]","13.23028","11.71966","14.90275",""
"fpsmo","EQ_MICS","PUBLISHED","2009","AFR","MLI","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2009","AFR","MLI","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","PRLM","","","","74.7 [72.4-76.7]","74.65220","72.44279","76.74134",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","MNE","","PRLM","","","","19.7 [11.4-31.8]","19.67020","11.38629","31.81699",""
"fpsmo","EQ_MICS","PUBLISHED","2005","WPR","MNG","","NHLM","","","","74.1 [64.2-82.0]","74.09047","64.15636","82.04199",""
"fpsmo","EQ_MICS","PUBLISHED","2010","WPR","MNG","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","PRLM","","","","20.1 [16.4-24.5]","20.12322","16.37110","24.48353",""
"fpsmo","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","NHLM","","","","20.2 [16.9-24.1]","20.23828","16.85707","24.10110",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","SHLM","","","","54.0 [49.9-58.0]","53.98232","49.91178","58.00043",""
"fpsmo","EQ_MICS","PUBLISHED","2007","AFR","MRT","","SHLM","","","","38.5 [33.8-43.5]","38.51585","33.79553","43.46265",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","MWI","","PRLM","","","","43.4 [41.0-45.7]","43.37103","41.04645","45.72514",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","MWI","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","MWI","","SHLM","","","","65.4 [62.4-68.3]","65.42789","62.43465","68.30370",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","MWI","","PRLM","","","","75.4 [74.0-76.7]","75.38546","74.03728","76.68568",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","PRLM","","","","52.6 [47.5-57.6]","52.60146","47.51026","57.63914",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","NAM","","NHLM","","","","54.7 [46.5-62.7]","54.74641","46.49339","62.74645",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","NAM","","SHLM","","","","79.3 [76.8-81.5]","79.26156","76.78054","81.54121",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","NER","","SHLM","","","","58.3 [48.8-67.2]","58.28932","48.82281","67.18182",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AFR","NER","","PRLM","","","","48.8 [42.2-55.4]","48.81388","42.22398","55.44526",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","NGA","","NHLM","","","","12.7 [9.7-16.6]","12.72788","9.66129","16.58909",""
"fpsmo","EQ_MICS","PUBLISHED","2007","AFR","NGA","","NHLM","","","","11.7 [9.6-14.2]","11.69083","9.60056","14.16488",""
"fpsmo","EQ_MICS","PUBLISHED","2007","AFR","NGA","","SHLM","","","","47.5 [43.4-51.5]","47.46187","43.43623","51.52078",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AFR","NGA","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","NGA","","PRLM","","","","34.8 [32.2-37.5]","34.81034","32.17603","37.54096",""
"fpsmo","EQ_DHS","PUBLISHED","2001","AMR","NIC","","SHLM","","","","82.3 [80.4-84.1]","82.28992","80.36398","84.06444",""
"fpsmo","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","PRLM","","","","41.5 [37.0-46.0]","41.46732","37.02846","46.04916",""
"fpsmo","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2011","SEAR","NPL","","SHLM","","","","46.2 [43.0-49.3]","46.17111","43.02986","49.34306",""
"fpsmo","EQ_DHS","PUBLISHED","2006","EMR","PAK","","PRLM","","","","43.8 [39.8-47.8]","43.79776","39.83450","47.84177",""
"fpsmo","EQ_MICS","PUBLISHED","2013","AMR","PAN","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","PER","","SHLM","","","","58.6 [57.1-60.0]","58.56067","57.10234","60.00413",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AMR","PER","","PRLM","","","","46.5 [41.6-51.4]","46.48066","41.59859","51.43111",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AMR","PER","","PRLM","","","","51.1 [46.6-55.6]","51.11686","46.60437","55.61122",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","PER","","NHLM","","","","39.8 [28.4-52.5]","39.84769","28.38106","52.54798",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","PER","","SHLM","","","","63.2 [59.9-66.4]","63.21108","59.90940","66.39338",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AMR","PER","","SHLM","","","","62.8 [60.7-64.8]","62.78247","60.74709","64.77351",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AMR","PER","","PRLM","","","","52.3 [50.1-54.5]","52.28997","50.07795","54.49305",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AMR","PER","","NHLM","","","","52.3 [47.0-57.6]","52.31708","46.98402","57.59781",""
"fpsmo","EQ_DHS","PUBLISHED","1993","WPR","PHL","","NHLM","","","","16.1 [9.9-25.1]","16.09491","9.91661","25.05198",""
"fpsmo","EQ_DHS","PUBLISHED","1993","WPR","PHL","","SHLM","","","","39.4 [37.6-41.1]","39.37675","37.64313","41.13754",""
"fpsmo","EQ_DHS","PUBLISHED","2003","WPR","PHL","","PRLM","","","","46.0 [43.3-48.8]","46.04298","43.32597","48.78372",""
"fpsmo","EQ_DHS","PUBLISHED","2008","WPR","PHL","","PRLM","","","","43.4 [40.6-46.3]","43.44728","40.59390","46.34476",""
"fpsmo","EQ_RHS","PUBLISHED","1995","AMR","PRY","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1995","AMR","PRY","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1998","AMR","PRY","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","PRY","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","RWA","","NHLM","","","","11.8 [9.8-14.2]","11.84508","9.82139","14.22000",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","RWA","","NHLM","","","","54.8 [51.5-58.0]","54.76075","51.45918","58.02095",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","RWA","","SHLM","","","","70.5 [67.0-73.9]","70.52431","66.96248","73.85208",""
"fpsmo","EQ_MICS","PUBLISHED","2014","EMR","SDN","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","SEN","","NHLM","","","","14.4 [12.4-16.6]","14.38337","12.43648","16.57733",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","SEN","","SHLM","","","","46.4 [40.4-52.5]","46.35826","40.36528","52.45831",""
"fpsmo","EQ_DHS","PUBLISHED","2014","AFR","SEN","","PRLM","","","","55.7 [48.3-62.9]","55.73362","48.28389","62.93403",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","SEN","","PRLM","","","","55.6 [47.7-63.3]","55.61646","47.68439","63.27219",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AFR","SLE","","NHLM","","","","13.7 [11.6-16.1]","13.66304","11.57854","16.05467",""
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","SLE","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1993","AMR","SLV","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2002","AMR","SLV","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","2008","AMR","SLV","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","SOM","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","SRB","","PRLM","","","","14.9 [11.8-18.8]","14.92196","11.75930","18.75443",""
"fpsmo","EQ_MICS","PUBLISHED","2014","EUR","SRB","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","EUR","SRB","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","SSD","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AMR","SUR","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","NHLM","","","","44.7 [37.8-51.9]","44.74391","37.78544","51.91454",""
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","SHLM","","","","71.8 [68.3-75.0]","71.76104","68.28860","74.99249",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EMR","SYR","","PRLM","","","","68.9 [66.8-70.9]","68.90490","66.84472","70.89281",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","TCD","","NHLM","","","","1.9 [1.2-3.0]","1.93877","1.23254","3.03722",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","PRLM","","","","14.7 [12.1-17.7]","14.68258","12.09082","17.71793",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","TGO","","PRLM","","","","21.5 [18.3-25.2]","21.52818","18.27006","25.18826",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","TGO","","NHLM","","","","26.8 [23.7-30.0]","26.75073","23.70596","30.03264",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","TGO","","SHLM","","","","37.3 [33.3-41.4]","37.26810","33.33000","41.38269",""
"fpsmo","EQ_MICS","PUBLISHED","2005","SEAR","THA","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","TJK","","PRLM","","","","39.8 [22.7-59.9]","39.83403","22.72292","59.85081","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_MICS","PUBLISHED","2006","EUR","TKM","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_MICS","PUBLISHED","2015","EUR","TKM","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2015","EUR","TKM","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","EMR","TUN","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1998","EUR","TUR","","NHLM","","","","40.2 [36.3-44.2]","40.18203","36.27407","44.21886",""
