"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"ebreast5","EQ_DHS","PUBLISHED","2014","AFR","GHA","PRLM","","","","","51.0 [46.3-55.6]","50.95561","46.33205","55.56289",""
"ebreast5","EQ_DHS","PUBLISHED","2005","AFR","GIN","NHLM","","","","","39.4 [36.9-41.9]","39.38154","36.91106","41.90753",""
"ebreast5","EQ_DHS","PUBLISHED","2005","AFR","GIN","SHLM","","","","","42.2 [33.3-51.7]","42.24257","33.29347","51.73166",""
"ebreast5","EQ_DHS","PUBLISHED","2012","AFR","GIN","SHLM","","","","","19.4 [15.8-23.6]","19.40446","15.82221","23.57066",""
"ebreast5","EQ_DHS","PUBLISHED","2013","AFR","GMB","PRLM","","","","","46.4 [40.3-52.6]","46.41876","40.31014","52.63677",""
"ebreast5","EQ_MICS","PUBLISHED","2014","AFR","GNB","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1995","AMR","GTM","NHLM","","","","","52.1 [48.7-55.4]","52.08721","48.72823","55.42744",""
"ebreast5","EQ_DHS","PUBLISHED","1995","AMR","GTM","SHLM","","","","","48.6 [43.5-53.8]","48.62480","43.49074","53.78804",""
"ebreast5","EQ_RHS","PUBLISHED","2002","AMR","GTM","PRLM","","","","","62.9 [60.3-65.4]","62.91579","60.33209","65.42766",""
"ebreast5","EQ_RHS","PUBLISHED","2008","AMR","GTM","PRLM","","","","","58.7 [56.7-60.7]","58.72066","56.68879","60.72324",""
"ebreast5","EQ_MICS","PUBLISHED","2006","AMR","GUY","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2009","AMR","GUY","SHLM","","","","","63.4 [59.1-67.5]","63.37494","59.09232","67.45612",""
"ebreast5","EQ_RHS","PUBLISHED","1991","AMR","HND","PRLM","","","","","30.7 [27.7-33.8]","30.66503","27.70413","33.79445",""
"ebreast5","EQ_DHS","PUBLISHED","2005","AMR","HND","NHLM","","","","","83.6 [79.8-86.7]","83.55415","79.78634","86.73639",""
"ebreast5","EQ_DHS","PUBLISHED","2005","AMR","HND","SHLM","","","","","73.6 [70.9-76.2]","73.62617","70.87782","76.20224",""
"ebreast5","EQ_DHS","PUBLISHED","2011","AMR","HND","SHLM","","","","","57.4 [54.7-60.0]","57.36455","54.71482","59.97268",""
"ebreast5","EQ_DHS","PUBLISHED","2000","AMR","HTI","PRLM","","","","","47.9 [41.9-54.1]","47.94242","41.85586","54.09068",""
"ebreast5","EQ_DHS","PUBLISHED","2012","AMR","HTI","NHLM","","","","","46.1 [41.4-50.9]","46.14233","41.42818","50.92649",""
"ebreast5","EQ_DHS","PUBLISHED","1994","SEAR","IDN","NHLM","","","","","8.2 [5.9-11.3]","8.22626","5.92833","11.30783",""
"ebreast5","EQ_DHS","PUBLISHED","1994","SEAR","IDN","SHLM","","","","","7.2 [5.9-8.7]","7.17561","5.87053","8.74387",""
"ebreast5","EQ_DHS","PUBLISHED","2002","SEAR","IDN","PRLM","","","","","39.1 [36.5-41.8]","39.14399","36.51855","41.83379",""
"ebreast5","EQ_DHS","PUBLISHED","2007","SEAR","IDN","PRLM","","","","","45.8 [43.6-48.0]","45.81365","43.61287","48.03088",""
"ebreast5","EQ_DHS","PUBLISHED","2005","SEAR","IND","SHLM","","","","","33.4 [32.2-34.7]","33.43810","32.23015","34.66816",""
"ebreast5","EQ_MICS","PUBLISHED","2011","EMR","IRQ","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2011","AMR","JAM","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1997","EMR","JOR","NHLM","","","","","34.9 [29.2-41.2]","34.94432","29.17154","41.19506",""
