"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","TCD","","URB","","","43.1","43.10939","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","HTIDHS200509","42.1","42.09336","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","MRTMICS201103","42.2","42.20752","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200505","42.2","42.24165","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","COD","PRLM","","","","42.3","42.28944","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","SEAR","BGD","NHLM","","","","42.4","42.39957","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","EUR","TUR","","RUR","","","42.5","42.46367","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","","RWADHS200503","42.6","42.55947","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","NGADHS200305","42.6","42.62670","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201533","42.7","42.71402","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","MDGDHS200822","42.7","42.74849","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200409","42.9","42.93172","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199615","43.8","43.80532","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ3","","45.3","45.33112","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","MDG","","","","MDGDHS200302","45.4","45.44374","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201521","45.5","45.49611","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","NGA","","URB","","","45.6","45.63518","","",""
"cci2030","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200708","45.7","45.67411","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AMR","BOL","","RUR","","","45.8","45.76146","","",""
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","MOZ","PRLM","","","","45.8","45.79992","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","SDNMICS201011","43.8","43.83258","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201530","43.9","43.94078","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","SEAR","BGD","PRLM","","","","44.0","43.98803","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","NHLM","","","","44.0","44.04020","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","SEN","","RUR","","","44.1","44.05675","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","WQ3","","44.1","44.11761","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","GAB","NHLM","","","","44.2","44.19194","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","WQ2","","44.3","44.28416","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","SENDHS201214","44.3","44.31023","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","WQ2","","44.4","44.40764","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","CIVDHS199404","44.5","44.54464","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","","NGADHS199903","44.6","44.56105","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","WQ5","","44.6","44.64850","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","MOZ","NHLM","","","","44.7","44.67870","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200021","44.7","44.71942","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","HTIDHS200501","44.7","44.73738","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","NGA","PRLM","","","","44.8","44.84813","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","WQ3","","44.9","44.85693","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","EMR","PAK","NHLM","","","","45.0","45.04929","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","INDDHS199811","45.1","45.05157","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200710","45.2","45.22471","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","SEAR","IND","NHLM","","","","44.4","44.41805","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","GHADHS199802","44.5","44.49493","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200603","44.5","44.51393","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","WQ5","","45.9","45.88239","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","PHLDHS199808","45.9","45.91761","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","TZADHS200426","46.0","45.99418","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","WQ1","","46.0","46.03651","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","TZADHS201026","46.1","46.11775","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","LAOMICS201113","46.2","46.15822","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","COG","PRLM","","","","46.2","46.23367","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AFR","UGA","PRLM","","","","46.3","46.25477","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","WQ3","","46.4","46.37090","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","WQ3","","46.4","46.38688","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","SENDHS201410","46.5","46.45359","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199901","46.5","46.46976","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","GABDHS201210","46.5","46.54477","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","WQ2","","46.6","46.58670","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","HTIDHS200505","46.7","46.73946","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","KEN","","","WQ1","","46.8","46.79751","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","COM","","","WQ3","","46.9","46.88385","","",""
"cci2030","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200703","46.9","46.88770","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","STP","NHLM","","","","46.9","46.90317","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","WQ2","","47.0","46.95738","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","WQ4","","47.0","46.96476","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","WQ3","","47.0","47.04128","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","GHA","","RUR","","","47.1","47.05968","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","MOZ","NHLM","","","","47.2","47.17477","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","WQ2","","47.2","47.24282","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","WQ2","","47.3","47.25550","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","","HTIDHS200001","47.3","47.34838","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200612","47.4","47.36000","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","WQ2","","47.5","47.46338","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","CMR","PRLM","","","","47.5","47.48988","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","GAB","","RUR","","","47.5","47.50511","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","","NPLDHS200101","47.6","47.63398","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","ZMB","NHLM","","","","47.7","47.65931","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","ETH","","URB","","","47.1","47.10195","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","COG","","","WQ2","","47.1","47.14965","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","SENDHS201503","48.4","48.36749","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","ETH","SHLM","","","","48.5","48.46217","","",""
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","MDG","","","","MDGDHS199701","48.5","48.51236","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","HTIDHS201205","48.5","48.53983","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","WQ3","","48.6","48.57431","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","HTIDHS201208","48.6","48.59107","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","GNBMICS201406","48.6","48.61032","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","KEN","","","","KENDHS199807","48.7","48.68444","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201412","48.7","48.69876","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201131","48.2","48.23521","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","RWA","SHLM","","","","48.3","48.33534","","",""
"cci2030","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","TLSDHS200907","48.9","48.91246","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","GAB","NHLM","","","","49.5","49.54084","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","TGO","","URB","","","49.5","49.54570","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","WQ2","","49.6","49.61237","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","TGODHS201306","49.6","49.64912","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","WQ5","","49.7","49.73837","","",""
"cci2030","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","SENDHS201009","49.8","49.75740","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201103","49.8","49.81143","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","TZADHS199618","49.8","49.83242","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AMR","HTI","PRLM","","","","49.9","49.85940","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","IDNDHS199421","49.9","49.93523","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","","PAKDHS200601","49.9","49.94620","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","WQ5","","50.0","49.99952","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","WQ2","","50.0","50.03418","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","SEAR","IDN","NHLM","","","","50.1","50.06078","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200009","50.1","50.11306","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","MLI","PRLM","","","","50.2","50.17865","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","GAB","","URB","","","50.2","50.22534","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201502","50.2","50.24446","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","SEN","NHLM","","","","50.3","50.33171","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","TZADHS200415","50.4","50.39034","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","WQ1","","50.4","50.42659","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","WQ1","","49.0","48.96685","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","RUR","","","49.0","48.98023","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","","","ZMBDHS200109","49.1","49.10489","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","SENDHS201414","49.1","49.13509","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","SENDHS201409","49.3","49.25218","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201110","49.3","49.26505","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","SEAR","MMR","NHLM","","","","48.7","48.74982","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","RUR","","","47.7","47.70705","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","HTIDHS200504","47.8","47.75940","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199903","47.8","47.80742","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","","UGADHS200607","47.9","47.85025","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","COM","NHLM","","","","47.9","47.90426","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201302","48.0","47.95833","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","WQ3","","48.1","48.06826","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","WPR","PHL","","RUR","","","48.1","48.09892","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200603","48.1","48.13304","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","WQ3","","48.1","48.14492","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201534","48.2","48.21211","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","WQ2","","48.8","48.77227","","",""
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","","MOZDHS199701","48.9","48.87757","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","PRLM","","","","49.3","49.33530","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","SENDHS201208","49.3","49.34214","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AMR","HTI","","RUR","","","49.4","49.41134","","",""
"cci2030","EQ_DHS","PUBLISHED","2012","AFR","COM","","RUR","","","49.4","49.43211","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","SDNMICS201415","50.5","50.49169","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","RUR","","","51.7","51.72735","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AMR","PER","","","","PERDHS200001","51.8","51.79582","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","LAOMICS201104","51.8","51.82177","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","UGA","NHLM","","","","51.9","51.91869","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","UGA","","","WQ4","","52.0","51.95997","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","","TURDHS199303","52.0","52.00220","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ZWE","PRLM","","","","52.0","52.02531","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","WQ3","","50.5","50.51087","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","AFR","GAB","SHLM","","","","50.6","50.59526","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","TZADHS199621","50.6","50.61772","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","WQ4","","50.7","50.73649","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","","GTMDHS199504","50.7","50.74575","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","WQ4","","50.8","50.79228","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","SEAR","NPL","","","","NPLDHS200604","51.5","51.52436","","",""
"cci2030","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","GUYDHS200909","51.6","51.58562","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","RUR","","","50.8","50.81419","","",""
"cci2030","EQ_DHS","PUBLISHED","2000","WPR","KHM","SHLM","","","","50.9","50.92958","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200723","51.0","50.95858","","",""
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201109","51.1","51.05722","","",""
"cci2030","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","WQ4","","51.1","51.08157","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","SENDHS201509","51.2","51.17913","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","MRT","PRLM","","","","51.2","51.20282","","",""
"cci2030","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","","TURDHS199304","51.3","51.25354","","",""
"cci2030","EQ_DHS","PUBLISHED","2007","SEAR","BGD","NHLM","","","","51.3","51.26431","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","TGODHS201305","51.3","51.33506","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","","PAKDHS200602","51.4","51.36855","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200506","51.4","51.41939","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","","RWADHS200501","51.6","51.64803","","",""
"cci2030","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","WQ4","","51.7","51.71484","","",""
"cci2030","EQ_MICS","PUBLISHED","2014","AFR","CMR","PRLM","","","","51.4","51.42772","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199605","17.0","16.98765","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","WQ1","","17.8","17.83090","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201006","18.0","18.01611","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","KEN","","","","KENDHS200308","18.1","18.10418","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","","MLIDHS199501","18.1","18.11800","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201014","17.0","16.97963","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199609","16.8","16.79906","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200405","16.8","16.79136","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","NGA","NHLM","","","","15.6","15.57290","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","WQ3","","15.3","15.30626","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200736","15.2","15.18604","","",""
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","WQ1","","15.2","15.17901","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201016","15.1","15.06168","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199606","14.0","13.95773","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","WQ1","","13.7","13.74285","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","WQ1","","13.7","13.68386","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200708","13.6","13.61304","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","WQ2","","12.2","12.19831","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200717","12.1","12.12703","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200402","11.9","11.91708","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","WQ3","","11.9","11.90512","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","WQ1","","9.8","9.80950","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201005","9.7","9.73755","","",""
"cci2030","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201516","9.4","9.40188","","",""
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","NGAMICS200735","9.3","9.33354","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200408","5.3","5.26316","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199603","5.0","5.01006","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","WQ1","","3.9","3.86782","","",""
"cci2030","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199607","2.7","2.67344","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","WQ1","","19.3","19.29925","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","NGAMICS201105","19.3","19.29953","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","NGADHS200302","19.4","19.42618","","",""
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201012","19.6","19.56379","","",""
"cci2030","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200313","20.2","20.19958","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","MLI","","","WQ3","","20.3","20.25661","","",""
"cci2030","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","WQ1","","20.3","20.27054","","",""
"cci2030","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","WQ2","","20.3","20.34310","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","WQ3","","21.3","21.28425","","",""
"cci2030","EQ_DHS","PUBLISHED","2006","AFR","NER","","","WQ3","","21.3","21.28932","","",""
"cci2030","EQ_DHS","PUBLISHED","2001","AFR","MLI","","RUR","","","21.3","21.33256","","",""
"cci2030","EQ_MICS","PUBLISHED","2011","AFR","NGA","NHLM","","","","21.4","21.36827","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","TCD","NHLM","","","","22.4","22.36375","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200406","22.4","22.42856","","",""
"cci2030","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201405","22.5","22.48429","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199801","22.6","22.56639","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","WQ1","","23.3","23.28043","","",""
"cci2030","EQ_DHS","PUBLISHED","1998","AFR","BFA","","RUR","","","23.3","23.31807","","",""
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","TCD","PRLM","","","","23.5","23.46086","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","ETHDHS200507","23.5","23.47053","","",""
"cci2030","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","WQ3","","23.5","23.51654","","",""
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","MDG","","","WQ1","","24.5","24.45464","","",""
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","MLI","","","","MLIMICS200906","25.1","25.08808","","",""
